Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
0,1,1,1,0,-0.6589908036404029,-1.6863490722394965,-0.901902262296283,240,1,0,0
0,1,0,0,1,-0.6973321454657458,0.038226230424872915,0.35905161188906176,12,0,2,1
0,0,0,1,0,0.5423712402203442,0.4537146895105827,-0.901902262296283,12,1,1,1
1,0,1,1,0,-0.41414434005400197,-1.3801996813342368,-0.18135719133322886,120,0,1,0
1,1,2,0,0,-1.5502588372996917,-1.4984846732749053,-0.46156916337441656,240,1,2,1
0,0,0,0,1,0.9109862458394312,-1.0511884852639737,-0.7017508536954347,60,0,1,1
0,1,0,1,1,-1.764163165377921,0.7539001312423634,0.13888506242812854,36,1,1,1
1,0,0,1,0,-1.0693104266835471,-1.9746066156243192,-1.2221445160576403,12,0,1,0
0,0,1,0,0,-1.6262688658306348,0.8364014281421575,0.9194755559714372,60,1,1,1
1,0,3,1,1,0.2201694378635145,0.4020271300070973,-1.1020536708971314,12,1,0,1
0,1,0,0,1,0.19931712915148586,-0.24406736378647056,-1.282189938637895,36,0,1,0
0,1,0,1,1,1.9448571648842063,-1.4597190036472911,-0.2614177547735682,36,1,0,0
0,1,0,1,1,0.9331838647909456,-0.7798287978706753,-0.3815085999340772,240,1,2,0
0,1,3,1,1,1.4659267196272903,0.7886898347543247,0.33903647102897694,60,0,0,1
0,0,3,0,1,0.3022333624721434,1.260835810988086,0.07883963984787404,60,1,1,1
0,0,0,1,1,-0.974466054799804,-1.013416807165273,-1.642462474119422,120,1,0,1
0,0,0,1,0,0.1407961337338571,1.14652678516307,0.9795209785516917,120,0,2,0
1,0,2,1,0,0.6089640970748873,0.6932666479786593,-0.28143289563365304,36,0,0,0
1,1,3,1,1,0.7212975020719449,0.0054245099707379354,0.23896076672855274,240,1,0,0
1,0,2,0,1,-0.4652661291544593,-0.7211832976647976,2.2004445710168667,60,1,1,0
1,0,0,1,0,0.5047025535147441,-0.5661206191543413,1.2797480914529642,240,0,0,1
1,0,0,0,1,-0.9300708168967752,1.8234350163529465,0.19893048500838306,36,1,2,0
0,1,0,1,0,-1.041058911654347,0.18931294281967648,-1.382265642938319,36,1,1,1
0,1,0,1,0,-1.1143783197063186,1.333397192598748,-1.3622505020782343,120,0,1,1
1,1,1,0,1,0.03586193505397102,0.2519344091412069,1.1596572462924553,120,0,0,1
0,0,1,0,0,-1.1769352458424047,-0.4378957119245409,-0.4215388816542469,60,0,0,0
1,1,1,1,1,-0.41750761565271627,0.592873503558428,-0.18135719133322886,240,0,0,0
1,0,2,1,1,0.9224213828750598,2.156422178538862,-1.1620990934773858,36,0,1,1
0,0,3,1,0,-1.026933154139747,-0.6287420854758717,0.4391121753294011,120,0,0,1
0,0,0,0,0,-0.49755357490211655,0.9198967165708647,1.1396421054323704,240,0,1,0
0,1,3,1,0,0.08362044855571404,0.20124084116663465,1.5199297817739823,36,1,2,1
1,1,1,0,1,0.2605287450480861,-1.4289052662509827,-0.46156916337441656,240,0,1,0
0,0,0,1,1,-0.4921723339441737,-1.4507730798870726,0.6392635839302495,12,0,1,0
1,0,0,0,1,0.8053793920398022,-0.43690172039562775,-0.1012966278928895,12,1,1,1
1,1,2,0,1,0.6069461317156587,0.3572975112060041,0.8794452742512675,120,0,2,0
1,1,3,0,1,1.1612139503837748,0.8851070130589034,-0.021236064452550153,12,0,1,1
0,1,2,1,1,-0.07109022898514364,-1.5491782412494775,-0.8418568397160285,36,0,0,0
0,0,1,1,1,-0.5062980914587737,0.6604649275245243,1.3197783731731338,120,0,0,1
1,0,3,0,0,-0.67715249187346,-0.10590254126753837,0.07883963984787404,240,1,1,0
0,0,1,0,1,0.32106770582494343,0.015364425259869748,-0.3614934590739924,60,0,0,1
0,1,2,0,0,-0.3690764470312304,0.5968494696740808,0.1589002032882134,12,1,0,1
0,1,2,1,0,-0.562801121517174,1.7478916601555448,-0.7417811354156043,12,1,2,1
1,1,0,1,1,-0.44105054484371636,0.3135618839338241,0.3990818936092314,120,0,0,1
1,0,3,1,0,-0.6784978021129457,-1.3364640540620567,-0.20137233219331369,36,0,2,0
0,0,3,0,0,0.2120975764266002,-0.17448795676254786,-0.8018265579958588,12,1,0,0
1,1,0,1,0,-1.4137098479918913,0.8592632333071606,2.3605656978975453,240,0,1,1
0,0,3,1,1,0.3170317751064863,0.8920649537612956,-1.021993107456792,36,0,1,0
0,1,1,1,0,0.6937186421624876,0.6733868174003957,0.33903647102897694,12,1,2,1
0,0,1,0,1,-0.5749089136725454,-0.4955472206015054,0.038809358127704356,12,0,2,0
0,1,2,1,1,1.950911060961892,-1.3473979608801017,-1.0420082483168769,240,1,2,0
1,0,1,1,1,0.02913538385654242,0.5978434612029939,-0.34147831821390756,12,1,2,0
1,0,3,1,0,-1.5643845948142918,-1.195317256956385,-1.3622505020782343,36,0,1,1
1,1,0,1,0,-0.2722141097882586,0.7012185802099649,2.060338584996273,60,1,0,1
0,1,2,1,1,0.07420327687931401,0.7012185802099649,-0.28143289563365304,60,1,1,1
0,1,0,0,1,0.4643432463301725,-0.45280558485823863,-0.20137233219331369,12,0,2,1
0,1,2,0,1,-0.24867118059725854,-0.09993859209405928,1.9402477398357638,120,1,0,0
1,1,2,0,0,-1.0094441210264327,0.2091927733979401,-0.8418568397160285,36,1,1,0
0,0,0,0,0,-1.0935260109942901,-0.5989223396084763,1.2797480914529642,60,1,0,0
1,1,1,1,0,-0.648228321724517,-1.3613138422848863,0.5792181613499949,120,0,1,1
1,1,1,1,0,-0.5513659844815453,-0.027377210483397044,-1.9827198687408643,60,0,0,1
1,1,1,0,0,-1.1338853181788617,0.07699190005248699,-0.3815085999340772,120,0,2,0
1,0,1,0,0,-0.7282742809739173,1.3652049215239699,0.4190970344693163,12,0,0,1
1,1,0,0,0,0.6769022641689161,-0.7649189249369776,0.018794217267619522,120,0,2,1
1,1,3,1,1,1.6744498067475768,1.0739654035524078,0.018794217267619522,12,1,1,0
0,1,2,1,0,0.7737646014118879,-1.1287198245192018,-0.6216902902550953,120,1,1,1
0,0,0,1,1,1.328705075199747,-1.3245361557150985,-0.7217659945555195,120,1,0,0
1,0,1,0,0,0.9943954806875458,-0.2868089995297374,-0.32146317735382274,120,0,0,0
1,1,1,0,1,0.8517925953020595,-0.9229635780341734,1.9602628806958486,36,1,2,0
0,0,0,0,0,-0.3293897949664017,-1.3384520371198831,-0.9219174031563678,60,1,0,1
1,1,2,1,0,0.15357658100897142,1.9447019828803545,-0.5015994450945862,120,0,0,0
1,0,0,1,0,-0.41279902981451627,-0.43690172039562775,0.018794217267619522,12,0,0,1
0,1,0,0,1,-0.2096571836521727,2.3094968739914923,-1.4823413472387432,120,0,0,1
1,0,3,0,0,0.08025717295699974,-0.9766391205954852,0.4190970344693163,36,0,0,0
1,1,0,1,0,0.7313873288680878,-1.6863490722394965,-1.3022050794979798,36,0,0,1
1,1,3,1,1,0.438109696660201,1.2956255145000473,-1.1020536708971314,36,0,0,0
0,0,2,0,0,-0.1518088433542868,-0.7102493908467525,-1.142083952617301,120,0,2,1
0,1,0,0,0,0.06747672568188541,0.1495532816631492,-1.6624776149795069,120,1,2,0
0,1,0,1,1,0.44887217857608674,-1.3354700625331435,1.2597329505928794,120,1,0,1
1,1,1,0,0,0.6849741256058304,-0.026383218954483863,0.5191727387697405,60,1,1,1
1,1,0,0,1,-1.5213346671507486,-1.3513739269957545,0.9194755559714372,120,1,1,0
0,0,1,1,1,-1.0760369778809757,-0.061172922466445206,0.819399851671013,240,0,0,0
1,1,1,0,1,1.1282538495163748,-0.4587695340317177,-0.18135719133322886,36,0,0,0
1,0,1,1,0,-0.050237920273115,0.2410005023231619,-0.04125120531263499,120,1,0,0
1,0,2,0,0,-0.4168349605329734,0.6336271562438685,0.9995361194117766,60,1,2,0
1,0,3,1,1,-0.25472507667494426,0.2519344091412069,1.6200054860744064,12,1,0,1
1,0,1,0,1,-0.25472507667494426,0.46067263021297494,-1.2621747977778102,36,0,2,0
0,1,0,0,0,0.5739860308482586,-0.09695661750731974,2.5006716839181395,120,1,1,1
1,1,0,0,0,-1.1069791133891473,-0.4209978559330168,-1.3222202203580646,120,1,2,1
0,0,1,1,0,0.036534590173713875,0.47955846926232537,-0.48158430423450144,12,0,2,0
1,1,1,0,1,0.25985608992834325,-0.09894460056514609,0.058824498987789194,60,0,1,1
0,0,0,0,0,0.4112034918704866,-0.061172922466445206,0.1589002032882134,240,1,2,1
1,1,1,1,1,0.23631316073734315,0.40699708765166315,1.9602628806958486,12,1,2,1
0,1,3,0,1,0.5316087583044584,-1.0154047902230992,0.9995361194117766,60,1,0,1
1,1,3,1,0,-0.5668370522356311,1.4327963454900663,0.3990818936092314,60,1,1,1
0,0,2,1,0,-0.9388153334534324,-0.2361154315551651,1.0195512602718615,120,1,2,1
1,0,1,1,1,2.4903804669956653,0.13563740025836468,0.33903647102897694,120,0,0,1
0,1,2,0,1,-0.2923937633805444,-0.03234716812796295,-0.6817357128353498,36,1,1,1
1,0,2,1,0,-0.174679117425544,0.6604649275245243,0.47914245704957076,120,1,1,0
0,0,2,0,1,0.6950639524019733,0.34934557897469865,0.058824498987789194,120,0,1,0
0,1,1,1,0,1.6219827074076336,-0.03731712577252886,-0.8618719805761134,60,1,1,0
1,0,2,0,0,-0.5379128820866881,1.4516821845394166,1.2597329505928794,120,0,2,0
1,1,3,1,1,-0.9966636737513183,-3.1713724164357893,-0.06126634617271983,120,0,1,0
0,1,2,1,1,-1.242182792457462,1.2469199295833013,-1.142083952617301,120,1,1,0
1,1,3,0,0,1.6186194318089193,0.926854657273257,-0.9819628257366223,240,0,1,1
0,0,3,1,1,-1.036350325816147,-1.8125859964114706,0.5191727387697405,240,1,2,0
0,1,1,0,1,-0.016605164285972022,0.9358005810334756,1.0395664011319463,36,0,0,1
0,1,2,1,0,-0.974466054799804,1.064025488263276,0.47914245704957076,12,0,2,1
1,0,1,0,1,-1.4500332244580056,0.5700116983934249,0.47914245704957076,60,1,2,1
0,0,3,1,0,-0.28364924682388726,-1.5382443344314325,-0.8218416988559436,36,0,2,1
0,0,0,1,1,-0.9347794027349752,0.6902846733919198,0.07883963984787404,60,1,1,1
1,0,2,0,0,-0.68656966354986,1.0133319202887037,-0.34147831821390756,12,1,0,0
1,1,1,1,1,2.035665606049492,-0.5571746953941227,-0.20137233219331369,12,1,1,0
1,0,0,0,1,0.44012766201942954,0.45073271492384315,-0.12131176875297434,36,1,0,1
1,0,2,0,1,0.9513455530240028,-0.33949055056213595,-0.6617205719752649,240,1,0,1
0,0,2,1,1,0.8430480787454024,0.8920649537612956,0.7393392882306736,240,1,2,1
0,0,1,1,1,-0.09059722745768657,-0.2997308894056087,-1.021993107456792,240,0,2,1
0,1,0,1,1,-0.43230602828705916,-0.5651266276254281,-1.3022050794979798,120,0,2,0
0,0,1,0,1,0.26254671040731464,-0.027377210483397044,-0.8018265579958588,120,0,0,0
1,1,2,0,1,0.18115544091842867,-1.321554181128359,0.8794452742512675,36,1,0,0
0,0,2,1,0,-0.562801121517174,-0.125782371845802,0.31902133016889206,120,0,2,0
0,1,3,0,1,0.14214144397334283,0.37220738413970184,-1.8025836010001006,60,0,2,0
1,1,2,1,1,-0.7013680761842029,0.8761610892986847,0.5792181613499949,36,0,2,0
0,0,2,1,1,-0.16189867015042966,0.25889234984359916,-0.06126634617271983,36,1,0,0
0,1,0,1,1,-0.32669917448743024,-1.4120074102594584,-0.4215388816542469,12,1,0,0
0,0,0,0,1,-1.2690889972471764,1.3562589977637511,-0.2614177547735682,12,1,2,1
0,1,3,0,0,-2.3608082565898374,1.4397542861924584,-1.3422353612181495,36,1,0,0
0,1,3,1,0,-0.936124712974461,0.1237095019114065,0.1589002032882134,240,0,0,1
0,1,3,0,1,1.8318511047674058,-0.7350991790695821,-1.282189938637895,12,0,1,1
1,0,1,1,1,-0.3011382799372016,-0.5164210427086822,-0.3614934590739924,120,0,2,1
1,1,1,1,1,0.7939442550041736,-0.19039182122515877,-0.3614934590739924,36,0,1,1
0,0,3,0,1,-2.132105515877265,0.2887120957109946,0.7593544290907585,60,1,2,0
0,1,1,1,0,-1.0060808454277184,-0.2907849656453901,0.018794217267619522,36,0,0,0
1,1,2,1,1,-1.3551888525742624,-0.8414562726632925,0.699309006510504,60,0,0,1
0,1,3,1,0,-0.1928408056586012,1.0292357847513147,-1.2021293751975555,12,0,0,0
0,1,3,1,1,2.454729745649294,0.2678382736038178,-0.12131176875297434,240,1,2,1
0,1,1,1,0,0.47577838336580114,-1.0342906292724496,0.5191727387697405,60,0,0,0
1,1,0,0,0,1.7222083202493197,0.30163398558686594,1.2397178097327946,240,0,0,1
0,0,3,0,0,-0.24530790499854424,0.17241508682815238,-1.142083952617301,60,1,0,0
1,0,1,1,1,1.3885713808568614,-0.7022974586154471,-0.8618719805761134,240,0,1,0
0,0,1,0,1,2.102931118023778,1.2002023277243818,0.49915759790965564,60,0,0,1
1,1,0,1,1,-0.09934174401434374,0.1455773155474965,1.5999903452143216,36,1,1,0
1,0,3,1,1,-0.5325316411287453,-0.20331371110103014,0.2789910484487224,36,0,0,0
0,1,0,1,1,-1.318192820988405,-0.07111283775557702,-1.1220688117572162,12,1,0,0
1,0,2,1,0,-0.30046562481745875,0.4527206979816695,-1.1020536708971314,36,0,0,1
0,0,0,0,0,0.09371027535185693,-0.06017893093753203,0.11886992156804371,120,0,2,1
1,1,0,0,0,2.060553845479978,-0.06813086316883747,0.33903647102897694,12,0,0,1
0,1,1,1,1,-1.2953225469171479,1.0709834289656683,-0.24140261391348336,36,0,0,1
0,0,0,0,0,0.07151265640034257,-1.398091528854674,-1.0820385300370465,36,0,1,1
1,0,2,1,1,-1.8193208851968354,-1.2320949435261728,1.0996118237122008,120,1,0,0
0,0,1,0,0,-0.41952558101194487,0.7837198771097589,-0.3614934590739924,240,0,2,0
0,0,2,1,1,0.3257762916631435,2.412871992998463,0.5191727387697405,36,0,0,1
1,1,0,1,0,0.5282454827057441,0.8831190300010769,-1.7825684601400158,60,0,2,1
0,0,2,1,1,0.605600821476173,1.8651826605673,1.199687528012625,240,1,1,1
0,1,2,0,0,0.41254880210997236,-0.42000386440410364,-0.7017508536954347,60,0,1,1
1,1,0,0,0,0.5968563049195158,-0.6217841447734794,1.339793514033219,240,0,2,1
1,0,0,1,0,0.05738689888574252,0.46564258785754087,0.5992333022100798,60,0,2,1
0,1,1,0,1,-1.045767497492547,0.959656377727392,-1.4423110655185736,36,0,2,0
0,0,1,0,0,-1.8569895719024356,-1.2917344352609637,0.23896076672855274,60,0,2,0
1,1,3,0,0,-0.5406035025656596,-0.2003317365142906,1.6400206269344912,36,0,2,1
1,1,1,0,0,-0.12422998344482954,-0.01544931213643887,-0.6016751493950104,120,0,2,1
0,0,0,0,1,1.276237975859804,-0.6625377974589198,1.6400206269344912,60,0,0,1
1,1,2,0,0,-0.08992457233794371,-0.5472347801049908,0.3790667527491466,12,0,2,1
0,1,2,0,1,-0.18678690958091548,0.850317309546942,1.339793514033219,12,0,0,1
0,0,1,0,0,0.40044100995460086,0.4785644777334122,0.13888506242812854,60,1,1,1
0,1,1,0,0,-0.26145162787237286,0.8055876907458488,-0.1413269096130592,36,1,2,1
0,1,0,0,1,0.8289223212308023,0.3463636043879591,1.8201568946752549,240,1,1,0
0,0,2,0,1,2.008759401259778,-0.8563661455969902,0.7193241473705888,120,1,0,0
1,0,3,0,0,2.2219910742182645,0.4328408674034059,-0.24140261391348336,60,0,2,1
1,1,3,0,1,0.1091813431059427,-0.9348914763811316,0.4190970344693163,120,1,0,0
1,1,1,1,1,0.3513371862133721,-0.29774290634778233,-0.5816600085349256,36,1,2,0
1,1,3,1,1,1.6044936742943194,-1.0183867648098388,0.09885478070795888,12,1,2,0
0,0,0,0,0,-0.13970105119891532,-0.5949463734928235,1.17967238715254,36,0,2,0
0,1,3,0,0,0.6964092626414591,0.10184168827531652,-0.18135719133322886,36,1,2,0
0,1,1,0,0,-1.1338853181788617,-0.4428656695691068,-0.8818871214361982,60,1,0,0
0,1,0,1,1,-0.3024835901766873,-0.866306060886122,-0.9819628257366223,120,1,0,0
1,1,2,1,1,1.1780303283773463,1.1425508190474172,0.058824498987789194,240,0,1,1
0,1,0,0,1,-0.7134758683395744,-0.10689653279645155,-0.8218416988559436,120,0,2,1
0,1,1,0,1,-0.1181760873671438,-0.5124450765930295,-1.4423110655185736,240,1,1,1
1,0,1,0,0,-1.577165042089406,-1.064110375139845,-1.2021293751975555,12,1,1,0
1,0,3,0,1,2.0349929509297495,-1.848369691452345,1.1596572462924553,120,0,1,1
1,1,3,0,0,1.285655147536204,-0.20927766027450923,-0.161342050473144,240,1,0,1
1,1,2,1,1,0.20133509451071446,-1.3583318676981466,0.038809358127704356,120,1,1,1
0,0,2,0,0,0.5235368968675441,0.7201044192593152,-0.9819628257366223,36,1,2,0
0,0,1,1,0,0.41053083675074376,0.04120820501161246,-0.6016751493950104,12,0,2,0
1,0,1,0,1,1.4080783793294043,1.5610212527198666,-0.6216902902550953,120,1,2,0
0,1,1,0,1,-0.5123519875364595,0.2340425616207696,-0.28143289563365304,36,1,1,0
0,1,2,1,1,0.7502216722208878,-0.7102493908467525,-1.6624776149795069,36,0,1,0
0,1,1,1,0,1.098657024247689,-1.8573156152125636,1.079596682852116,12,1,1,1
1,1,2,0,1,1.2372239789147181,0.8135396229771543,-0.021236064452550153,120,0,2,0
0,0,1,1,0,-2.2686545051850655,-1.2788125453850923,0.19893048500838306,60,1,0,1
1,0,0,0,1,-0.5930706019056026,-0.3941600846523609,0.8994604151113523,60,1,1,1
0,0,0,1,0,-1.0168433273436042,1.6763242700737957,0.819399851671013,60,0,0,1
0,0,1,1,1,0.1623210975656286,0.6187172833101707,-0.5816600085349256,36,1,1,0
0,1,0,0,0,-2.023135386478922,0.39904515542035773,0.5992333022100798,120,0,0,0
1,1,2,0,0,-2.0527322117476077,0.9507104539671734,0.5792181613499949,240,0,2,1
0,0,3,1,0,2.2011387655062356,0.9139327673973856,0.29900618930880724,120,0,2,0
1,0,0,0,1,0.634524991625116,1.5828890663559565,1.0595815419920311,12,1,1,0
1,0,3,1,0,0.13339692741668563,-0.5869944412615181,0.7793695699508434,240,1,1,0
1,0,0,1,1,0.3782433910030865,-0.36235235572713914,0.7193241473705888,12,1,2,0
0,0,2,0,0,0.1589578219669143,-0.9050717305137361,1.3598086548933037,120,1,0,1
0,1,0,1,1,1.0179384098785458,-0.020419269781004775,0.018794217267619522,12,1,0,0
0,1,0,0,1,-0.6267033578927456,-0.1198184226723229,0.038809358127704356,36,1,2,0
0,0,1,0,0,0.19931712915148586,-1.732072682569503,0.7993847108109282,60,0,1,1
1,0,3,1,0,0.24102174657554315,-0.6376880092360904,-0.18135719133322886,120,0,1,1
1,0,3,0,1,-1.0450948423728041,1.442736260779198,0.47914245704957076,240,0,1,0
1,1,2,1,0,1.299780905050804,0.25491638372794645,-0.5816600085349256,240,1,2,1
0,1,2,1,1,-0.4383599243647449,0.7230863938460548,-2.282946981642137,12,0,1,1
1,1,3,0,1,1.0381180634708316,-0.10789052432536472,0.5792181613499949,60,0,1,1
0,0,1,0,1,0.1273430313389999,-1.864273555914956,-1.5624019106790827,120,1,0,1
1,1,1,1,1,1.6596513941132338,-0.11584245655667018,-0.7017508536954347,36,1,2,1
0,0,3,0,1,-1.0397136014148614,1.047127632271752,0.819399851671013,12,0,1,0
0,1,0,1,1,-1.0834361841981472,-1.1664915026179028,0.819399851671013,120,0,2,1
1,1,3,1,1,-0.902491956987318,0.7548941227712765,1.1596572462924553,120,0,0,0
1,1,0,1,1,0.1455047195720571,-1.6793911315371042,-2.0227501504610337,60,0,2,0
1,0,3,1,1,1.5668249875887192,0.032262281251393826,0.2789910484487224,240,0,2,1
1,0,0,1,0,1.6186194318089193,0.5531138424019008,-0.2614177547735682,60,1,0,0
0,1,1,0,1,-2.31910363916578,-0.29873689787669555,0.9795209785516917,12,0,2,0
1,0,3,1,1,0.26321936552705755,2.4695295101465145,1.4598843591937278,12,1,1,0
1,0,2,1,1,-3.2305513264173547,-0.4786493646099813,-1.3222202203580646,60,1,2,1
1,0,0,1,0,0.8134512534767165,-0.5631386445676018,-0.0012209235924653162,120,1,1,1
0,0,1,1,0,1.1396889865520035,0.21515672257141918,0.819399851671013,240,0,0,1
0,0,2,1,0,-0.029385611561086353,-0.7380811536563217,-0.34147831821390756,12,1,1,0
1,0,1,1,0,0.09572824071108552,-1.4209533340196772,1.7400963312349156,60,1,1,1
0,0,0,0,0,0.08563841391494262,-1.079020248073543,-0.4215388816542469,12,0,0,0
1,1,3,0,0,-0.7800687251941175,0.7648340380604084,-0.32146317735382274,240,1,1,0
0,0,1,1,1,0.44685421321685814,-0.2907849656453901,-1.0820385300370465,36,0,1,1
0,0,3,1,0,-0.22243763092728702,1.7041560328833647,0.13888506242812854,36,0,2,0
0,1,3,1,0,0.9500002427845171,-0.4269618051064959,-3.003492052605191,120,0,1,0
0,1,1,0,0,-0.10337767473280089,0.7181164362014889,-0.2614177547735682,120,0,0,1
1,1,1,1,0,-0.8574240639645464,0.5193181304188527,1.2597329505928794,36,1,2,1
1,1,1,1,0,-1.53815104514432,-0.4418716780401936,-1.402280783798404,240,0,2,0
1,0,3,1,1,-1.86977001917755,-0.8613361032415561,-1.6224473332593372,60,1,1,1
0,1,2,1,1,1.3354316263971755,-1.7092108774044996,1.0996118237122008,60,1,2,1
1,1,0,1,0,-0.4504677165201164,0.5620597661621194,1.2397178097327946,240,0,0,0
1,0,2,1,1,0.3526824964528578,1.2031843023111213,-1.3622505020782343,60,1,0,1
1,0,3,0,0,1.8103261409356344,-1.568064080298828,1.7200811903748308,120,0,1,1
0,0,1,1,1,-0.5567472254394882,-0.35638840655366005,0.4190970344693163,60,1,1,0
0,1,1,1,1,-0.6219947720545456,-0.6506098991119617,1.0395664011319463,60,1,0,0
0,0,0,1,0,-0.12221201808560096,0.5600717831042931,-0.8018265579958588,120,0,0,1
1,1,0,1,0,0.04124317601191389,-0.31464076233930643,1.4798995000538127,12,0,0,0
1,0,2,1,0,1.9159329947352632,1.326439251896356,-0.28143289563365304,36,0,2,1
1,0,2,1,1,1.5910405718994622,-0.37030428795844456,-0.32146317735382274,60,1,1,0
0,1,0,1,1,0.6378882672238303,-1.217185070592475,0.47914245704957076,36,1,1,0
0,0,3,1,0,1.4739985810642047,-0.4537995763871518,-0.4015237407941621,36,1,0,1
1,0,2,1,0,-0.16862522134785826,-0.3444605082067019,-1.5423867698189977,240,0,0,0
0,0,1,0,1,0.31299584438802913,0.5352219948814635,0.11886992156804371,240,0,1,0
0,0,1,0,0,-0.29306641850028725,-0.3593703811403996,-0.32146317735382274,240,0,2,0
0,0,3,0,1,-1.290613961078948,0.44973872339492993,-0.781811417135774,12,0,1,1
0,1,0,1,1,1.2257888418790894,-0.7738648486971962,1.2397178097327946,12,1,1,1
1,1,2,0,0,0.5477524811782871,-0.2808450503562583,2.38058083875763,36,0,1,0
0,0,1,0,1,0.02980803897628528,-0.7688948910526302,-0.9219174031563678,36,1,0,1
0,1,0,0,1,0.008955730264256636,-0.8295283743163343,0.1789153441482982,36,1,1,1
0,1,2,0,1,-1.5085542198756343,1.2787276585085232,-0.4015237407941621,36,1,1,1
0,1,3,1,1,-0.9751387099195468,-0.6993154840287076,2.280505134457206,120,1,1,1
1,0,1,0,0,0.3506645310936293,-0.33352660138865686,0.47914245704957076,36,1,1,0
1,0,3,0,1,-0.5224418143326024,1.0501096068584914,0.9194755559714372,240,0,2,1
0,0,3,1,0,-0.20831187341268698,0.7578760973580161,1.17967238715254,36,1,2,0
0,1,3,0,1,-0.09396050305640087,1.6435225496196606,0.11886992156804371,240,0,0,0
0,1,2,1,0,-0.67715249187346,0.49148636760928355,-0.20137233219331369,240,1,1,1
0,0,3,0,1,-0.9650488831234039,-0.5850064582036917,1.4999146409138975,36,1,0,0
0,0,2,0,1,-1.615506383914749,2.057023025647544,0.7593544290907585,36,0,1,1
0,1,2,0,0,-0.13633777560020102,0.5908855205006017,-0.8618719805761134,60,1,0,0
1,1,3,1,1,0.6351976467448588,-0.1416862363084129,-0.7417811354156043,240,1,1,0
0,0,3,0,0,-1.6471211745426635,0.06903996782118153,-0.4015237407941621,36,1,2,0
1,1,0,0,1,-0.013241888687257727,0.19030693434858964,1.1396421054323704,36,1,2,1
1,1,1,1,0,0.29483415615497194,-0.22319354167929376,1.4598843591937278,60,0,1,1
0,1,0,0,0,-0.9872465020749183,-1.3553498931114072,2.1403991484366123,120,1,0,1
1,1,1,0,1,1.4464197211547474,1.628612676685963,-0.7217659945555195,240,1,1,1
1,1,1,0,1,-0.3778209635878876,-0.009485362962959782,0.13888506242812854,240,1,1,0
1,1,0,0,1,-0.09059722745768657,0.19428290046424238,-0.4215388816542469,60,1,1,0
1,1,0,0,1,-0.15113618823454392,2.077896847754721,-0.20137233219331369,120,0,2,1
1,0,1,1,1,-1.7755983024135495,-0.6675077551034858,0.9194755559714372,12,0,0,0
1,0,1,1,1,1.0293735469141745,0.6634469021112639,-0.06126634617271983,60,0,2,0
0,1,1,1,1,-0.9529410909680325,-0.7758528317550225,1.299763232313049,36,1,1,1
1,1,2,0,1,-0.22714621676548705,0.3314537314542614,-0.5216145859546711,36,1,0,1
1,1,1,0,1,0.6143453380328302,0.21217474798467964,0.7393392882306736,36,1,0,1
1,0,3,0,0,1.4854337180998332,0.7976357585145434,-0.46156916337441656,12,1,2,0
0,0,3,0,0,-1.0780549432402042,1.2131242176002532,-1.8426138827202703,36,1,1,1
1,1,3,0,0,-0.43903257948448776,-0.5641326360965149,-1.0420082483168769,12,1,1,1
0,0,0,1,1,1.4060604139701758,1.419874455614195,0.11886992156804371,60,1,0,0
1,1,0,1,0,0.47914165896451544,1.4904478541670307,1.920232598975679,12,0,2,0
0,1,0,1,1,0.6883374012045447,-0.2361154315551651,-0.46156916337441656,36,1,2,0
0,1,1,0,1,-1.0491307730912613,0.0054245099707379354,-0.18135719133322886,240,1,1,0
1,1,3,1,1,-0.371094412390459,-0.4796433561388945,0.47914245704957076,36,0,2,1
1,1,1,1,1,-0.15786273943197252,-0.29177895717430324,-0.6016751493950104,12,0,0,1
0,1,2,1,0,-0.8540607883658321,-1.18438335013834,-0.5015994450945862,12,0,1,1
1,1,2,1,0,-1.6780633100508349,0.784713868638672,0.058824498987789194,120,0,0,1
0,0,0,0,0,-0.5036074709798023,-2.0253001835988913,-0.44155402251433173,120,0,2,0
0,1,2,0,1,1.3778088989409758,-0.6814236365082703,-1.8025836010001006,120,0,1,1
0,0,3,1,1,0.07084000128059971,-0.034335151185789316,-0.6617205719752649,36,0,0,1
0,1,2,1,0,1.3979885525332614,1.3035774467313526,0.5992333022100798,12,0,1,1
0,1,0,1,1,0.19191792283431441,-0.5303369241134668,0.6392635839302495,120,0,1,1
1,0,1,1,0,-0.7605617267215746,0.4368168335190586,1.3197783731731338,240,0,0,1
0,0,2,1,0,1.300453560170547,-0.06813086316883747,1.2397178097327946,60,1,1,0
0,1,3,1,0,0.2255506788214574,0.9517044454960865,-0.9219174031563678,60,0,1,1
1,0,3,1,1,0.9816150334124315,0.3851292740155732,-0.7617962762756891,120,0,1,1
0,1,3,1,0,-1.0666198062045757,0.8373954196710707,-0.7217659945555195,120,0,0,0
1,1,1,1,1,1.0596430273026032,-0.5353068817580326,-0.161342050473144,120,1,0,0
1,0,3,0,0,1.0899125076910319,-0.9965189511737488,-0.6417054311151801,60,1,1,1
1,0,0,1,1,0.3035786727116291,0.3771773417842677,-0.18135719133322886,120,0,0,0
0,0,0,0,1,-0.8029389992653748,-0.4726854154365022,-0.8818871214361982,240,1,1,0
